Schlag; Schwenk; Winkel
340,4081726074219;-604,6570434570312;90,0607638673346
320,9017028808594;-617,222412109375;90,15908444043693
309,74169921875;-595,8009033203125;90,28451403435504
281,4602966308594;-578,1738891601562;90,41298989264298
342,9603271484375;-548,3677368164062;90,52335891944122
384,2616882324219;-504,0320739746094;90,60043760422482
371,1206359863281;-469,4239807128906;90,63470466329078
357,9417419433594;-434,19317626953125;90,62151556800347
328,7262878417969;-411,756103515625;90,56212024298105
364,880859375;-362,905517578125;90,46522034922607
360,16326904296875;-328,1471862792969;90,34640237842453
345,7633361816406;-276,3595275878906;90,22382097339032
324,58819580078125;-253,0675506591797;90,11216104083894
319,7059631347656;-220,3723907470703;90,01782246802273
335,0408935546875;-184,66461181640625;89,93792291511193
272,20819091796875;-152,18203735351562;89,86334407956456
226,8417205810547;-126,93601989746094;89,78397728140901
222,3830108642578;-105,61563110351562;89,69407150136412
195,558349609375;-89,92642211914062;89,59562798485673
173,3828125;-66,82096862792969;89,49897397791189
171,74501037597656;-44,254093170166016;89,42004431186321
87,10182189941406;-33,92647933959961;89,37486944069275
75,65531921386719;-2,9436051845550537;89,3730116292385
-0,9022914171218872;21,79684829711914;89,41260623585707
19,111865997314453;38,3964958190918;89,47945329726399
-23,706130981445312;68,49945068359375;89,5509926986307
-76,7940902709961;89,43700408935547;89,60396764583332
-118,53070831298828;111,87234497070312;89,62306485475267
-161,1042938232422;123,77671813964844;89,60676119320385
-172,342529296875;153,00265502929688;89,56714609601778
-272,02130126953125;189,3973388671875;89,5236377910048
-310,43994140625;213,73521423339844;89,49412454360117
-326,6634521484375;232,7352752685547;89,48830522242832
-345,9239807128906;256,69024658203125;89,50572220481186
-382,06201171875;280,2607421875;89,53788556561345
-397,8886413574219;298,111572265625;89,57205700203102
-426,2623596191406;320,52191162109375;89,59493813575057
-497,6454772949219;349,7987365722656;89,5952728150199
-490,7139892578125;359,3044738769531;89,56532243550939
-535,1658935546875;381,48388671875;89,50204073284922
-513,7825927734375;399,50421142578125;89,40820076384242
-506,4141845703125;409,00738525390625;89,29351505748873
-536,084228515625;433,5101623535156;89,17428727533698
-572,8572387695312;461,69769287109375;89,07087138111382
-587,3104248046875;489,7830810546875;89,00271975357543
-600,5613403320312;519,4932250976562;88,98247507287552
-646,32666015625;564,020751953125;89,01109356549787
-647,8392944335938;590,3843383789062;89,07645164566573
-677,507080078125;622,72216796875;89,15640584008989
-681,9869995117188;646,4531860351562;89,22546588278789
-720,1102905273438;684,89453125;89,26247184771103
-732,7932739257812;715,9801025390625;89,25607879064789
-725,5374755859375;731,9212036132812;89,20618425876094
-742,435546875;759,2229614257812;89,12200900742971
-724,9602661132812;770,9698486328125;89,01879118869248
-810,0676879882812;805,8992919921875;88,91498597368663
-767,972900390625;798,9390869140625;88,82967008076399
-756,1193237304688;797,6744384765625;88,77890811485246
-794,276611328125;813,4893798828125;88,77113535957699
-774,7097778320312;800,7470092773438;88,80348313548616
-800,2112426757812;797,262451171875;88,86197004534898
-805,8226928710938;792,3739624023438;88,9265153330056
-718,9573974609375;751,2361450195312;88,97928537453312
-755,5037231445312;756,4623413085938;89,012384471251
-700,2074584960938;740,2439575195312;89,03137239714364
-743,747314453125;739,8298950195312;89,05247768167898
-714,8409423828125;717,8977661132812;89,09497511869479
-705,5978393554688;708,302001953125;89,17219723745096
-818,5690307617188;727,5350952148438;89,28500464178289
-784,1272583007812;716,3531494140625;89,41985989675563
-768,6297607421875;710,1251831054688;89,5517440194394
-689,11962890625;683,0191650390625;89,65074761145874
-696,6903686523438;681,6456909179688;89,69062225583328
-686,5721435546875;675,2691040039062;89,65699040436013
-689,4615478515625;664,8734130859375;89,55308273651673
-664,3428344726562;648,6052856445312;89,40133642372655
-595,2686767578125;625,2972412109375;89,23981611023409
-670,1080932617188;642,853515625;89,11291802564442
-596,7512817382812;607,8622436523438;89,05811258774423
-595,616455078125;595,0365600585938;89,09324708083479
-555,6286010742188;582,98779296875;89,21080829682904
-595,6110229492188;575,380126953125;89,38260804502238
-616,8096923828125;554,6436157226562;89,57226873789529
-581,6735229492188;528,8148193359375;89,74805048637474
-559,3388061523438;534,2919311523438;89,88956517578823
-509,94097900390625;500,0780334472656;89,98737348470281
-520,1759643554688;518,9957275390625;90,03920779031404
-562,716552734375;482,61822509765625;90,04732888523719
-584,6271362304688;481,20294189453125;90,01896310961412
-661,956787109375;467,556396484375;89,96826261540512
-618,6547241210938;467,4648742675781;89,91626438525381
-556,9535522460938;451,6512145996094;89,88621838309493
-607,3447265625;458,3976135253906;89,89506347807009
-662,6990966796875;459,8556823730469;89,94567517981989
-628,110107421875;468,9058532714844;90,02508295911045
-691,0061645507812;474,5589294433594;90,11085647470748
-657,2557373046875;452,4454345703125;90,18265542326264
-672,7674560546875;428,8755187988281;90,2320240305835
-710,4963989257812;401,73272705078125;90,2647747876537
-633,0550537109375;369,4124450683594;90,29542184645956
-660,4998168945312;334,8752746582031;90,33819249104218
-629,3800659179688;307,0067138671875;90,39947294827553
-685,4703369140625;248,60911560058594;90,47407227439041
-695,8438720703125;207,4447021484375;90,54581658143222
-730,5423583984375;188,2801513671875;90,59251458478761
-700,791748046875;152,70167541503906;90,59442020756603
-655,218505859375;121,04718780517578;90,54307767557505
-650,3425903320312;89,78255462646484;90,44653295165692
