"B0 AOI2";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
105;2318,4765625;469,1558532714844;50618,72265625;-136,9986114501953;223,9853057861328;-10,265203475952148;0,9251163005828857;0,3457373082637787;0,26275432109832764;0,01723826862871647
106;2318,4765625;469,1558532714844;50618,72265625;-124,5136489868164;228,3172149658203;-9,47995376586914;0,9369524717330933;0,3454500138759613;0,2641797959804535;0,01748921163380146
107;2318,4765625;469,1558532714844;50618,72265625;-116,71629333496094;238,16436767578125;-11,196686744689941;0,9448829293251038;0,34707674384117126;0,26507776975631714;0,017608830705285072
108;2318,4765625;469,1558532714844;50618,72265625;-146,36026000976562;260,06182861328125;-10,437908172607422;0,9378981590270996;0,3479807674884796;0,26253050565719604;0,017359647899866104
109;2318,4765625;469,1558532714844;50618,72265625;-150,5638427734375;270,6946105957031;-10,887404441833496;0,9371574521064758;0,348916620016098;0,26136866211891174;0,017263779416680336
110;2318,4765625;469,1558532714844;50618,72265625;-135,6693115234375;278,2422180175781;-11,999241828918457;0,955511748790741;0,35353460907936096;0,26503247022628784;0,017614243552088737
111;2318,4765625;469,1558532714844;50618,72265625;-123,89790344238281;282,31744384765625;-11,821928977966309;0,9276579022407532;0,34657272696495056;0,25667160749435425;0,016892191022634506
112;2318,4765625;469,1558532714844;50618,72265625;-131,31446838378906;290,67462158203125;-12,723280906677246;0,9606800675392151;0,357115238904953;0,2644689977169037;0,017565162852406502
113;2318,4765625;469,1558532714844;50618,72265625;-134,38046264648438;306,2911071777344;-13,604302406311035;0,9425657391548157;0,3458699882030487;0,2578960061073303;0,017092864960432053
114;2318,4765625;469,1558532714844;50618,72265625;-185,73703002929688;320,2948303222656;-10,493353843688965;0,941836953163147;0,3539094626903534;0,25767824053764343;0,01696828380227089
115;2318,4765625;469,1558532714844;50618,72265625;-183,130615234375;327,9718322753906;-12,859951972961426;0,9635581374168396;0,34652572870254517;0,26091882586479187;0,01739308051764965
